,text
1542,梦见在水里被4条大蛇追，我和一个人做一条小舟。边上还有2个人同坐一条小舟。把身边的人都咬啦就剩下我一个人在一条小舟上，被吞的人鲜血直流。
1543,我梦见，给我老公的前妻的小孩喂奶我还有奶水，奶水喷出挺远，我老公还跟前妻在一起，后来抱孩子回来了，我给小孩喂奶，
1544,昨晚梦见自己匆忙的走路，遇到两条小蛇缠绕自己的小腿，说让我陪他们玩耍。我说我很忙就把他们从我身上解开了。然后就出现了蛇美人，侧躺这面对我、我心理面有点害怕、但是我上前抚摸了她说她很美丽。我没时间陪她。然后她说我最近会遇到不利的事情，面相不好。就给我化解。然后自己醒了
1545,我的男友出了点事，暂时回不来，我却梦到他给我打电话，来电显示是个刑，我却不认识这个刑，然后他跟我说分手，之后我就很难过也很害怕，就大师点解点解
1546,梦见朋友的爸爸看上自己了，和另外两个朋友出去，在一个饭店，另外两个朋友给我买饭，出来之后，那个朋友的干兄弟都过来堵着我不让走，好不容易逃走了，又梦到自己回到小学校园，看见自己男朋友从大路走，我却躲着他，害怕他知道那个朋友的爸爸让我做小三。
1547,昨晚我做梦捡到一个半岁的女婴然后我就抱起来养，当时这女婴没有哭，也没有闹，我给这孩子洗屁股喂奶这女孩子的脸上有一点伤口带血，
1548,梦见自己在学校上上铺，快到了，床突然倒了，并且压在自己身上，木床也坏了。自己却没事。其他同学都看到也不来帮忙，很无助的保持那个姿势。然后就醒了。
1549,"梦见一家人在田里收稻谷，母亲看见黄鳝被当成蛇打死，父亲说是黄鳝而已不用怕,后面又发现两条黄鳝，好像是带回家了"
1550,今天中午在桌子上趴着睡觉，先后是冻醒了两次，最后做了一个梦。梦中与两个表哥吃饭（有两位表哥），模糊的记得吃的关于壮阳的食物。然后他们提出喝酒，依然是关于壮阳的酒，最后我一看，赵薇坐我旁边，先后亲了我俩下。就觉得很奇怪，因为我本身性格很淡然，在梦里我回亲了她一下。不知道怎么了，突然觉得很幸福。等到饭吃到一半时，突然想起我们的父亲都在楼上，然后我就跑楼上去请他们下来吃饭。却看到另一个亲戚正好下来（这个人与我表哥没有亲戚关系，就与我父亲认识，而且是女性）
1551,"梦见跨栏运动员去世,一群支持运动员的人在街上走着，人群中间是他的纪念碑在车上拉着。然后看见别人代替他表演在一个巷子里，巷子里有户人家门上吊着白条子，摆着花圈"
1552,梦见一个光头裸身的小孩，像个小和尚，从我们的村子里穿过去，他跑得很快，根本就不可能追上他，我在梦里看到他时还有点紧张害怕
1553,昨晚梦见自己一开始养了几条蛇，而且是两种，一种比较黑色，还有一种是黑白杠子的，后来蛇还下有蛋，我小时候见过蛇蛋，可是昨晚梦见的就像鱼卵一样那么小，蛇也就越来越多，而且黑白色的蛇还长的很快，蜕皮的也很多，我就眼睁睁看着它们越长越大，突然脑袋里闪过，蛇是冷血动物，就有些后怕了，不知所措，后来就想把它们放掉或者丢了，正还在想着，因为奶奶做梦醒了
1554,梦见好多人面朝下漂在水上。女的在左边，男的在右边。把女的翻过来发现还有救，然后死的就都是男的了。而且每个人都是一样的姿势～右手弯曲举过头顶，就像平日睡觉时的样子。但是，总在确认那些人都已经僵硬了。醒了来就记得这些，最后怎么了我都不记得了。这是我前天早上梦见的，当时一点也没感觉害怕，很奇怪。
1555,灰蒙蒙的天， 突然起了大风，把窗吹开了，然后看到漫天黑云从南边的天迅速向北飘过，又留下灰色的天。我在屋里躺着，关上窗。妈妈和姐姐回来向她们描述自己看到的这一切。
1556,梦见自己在一艘停靠在岸边的船上，我趴在那里，感觉自己自己就要掉下去的样子，非常害怕，打电话跟男朋友说，那又不像是甲板像是在某个渡口，地面材质是水泥的
1557,昨晚梦见两个很久不见的朋友骑车送我去车站坐车回家，快到车站的时候路被很多木材挡住了，边上一个男孩在烧火，感觉火越来越大，后来我们走了不知道扑灭没，到了车站买完票才发现我的包放在来时骑的车上忘拿了，
1558,梦见丈夫里面穿一件橘红带点的衬衣外套一件黑西服新剪的头面带微笑后来孩子和丈夫不见了我去参加一个什么会后院的地面全是玻璃玻璃下面是水水里养了许多怪东西就像鱼那么大我很担心这么晚了孩子还不回来爷爷来电话我把水里的怪物装进塑料袋怪物长得有点恶心
1559,我记得一共有3只大蟒蛇，还有火车，前面的2条死了，后来又出现一条，那条大蟒蛇嘴巴张的好大，一直追我，我好害怕，我一头钻进了河里，并且屏住呼吸，后来我憋醒了
1560,梦到我回到小时候居住过的家，回来取东西，里面住着别的人，乱动我的东西，我跟他吵起来，他打我，但我没有出血，我假装害怕，准备跑出去，他放狗追我，然后我踩到了屎，我把鞋扔了，可是袜子上也有，现实
1561,现实是我搬家10多年了，老家的房子早卖了。
1562,我们一家人坐火车，其中有我去世的妈。儿子一人坐在我们对面，后面来了一列开往同方向的火车，那辆列车开着开着就挨着我们这辆了，儿子就坐挨着那边，后我儿子就被那辆车挂下去了，于是我们这车停下来了，那辆车也慢慢的想停，随后又想逃走，当时我就把那车拦住了，并把那车的一个管钱女领导拉下了车，要他们帮助找儿子，后在路边问到有一个好心人把我儿子送往了一个很近的小山上的一个卫生院，我跑去时医生已经把我儿子头的伤口包扎好，并叫我们马上去大医院就医，当时我见儿子一身都是血，又光着一身很冷，我就把他抱着并把我的围巾和羽绒服给他围着穿上给他温暖。那个女领导提着一大箱钱，我把她死死看着，不让她跑了，她还很老实愿意配合我们的一切。这其中我们一家人分散找儿子，我先找着，老公当时不在场，后又打电话通知他，几次都打不通，后又叫人去叫他，他又在单位上班。后我就醒了，但我对梦很清楚。请老师分析一下梦是好还是不好，谢谢。注，儿子30岁了，现在工作想跳更好的槽。
1563,梦见睡觉时，老鼠被压在身下，用手想去捉时，没有捉住，老鼠便沿后背逃窜。然后就惊醒了，揭开被子什么也没发现
1564,梦见往生的母亲，张着嘴出气样子很难受，旁边有小孩在追打，还有个墓，墓里有个女鬼，跑出来和3个男人在睡觉。
1565,梦见在外旅游和几个姐，姐夫一起。核弹爆炸，我身披白布到处躲避，又见同事因偷窃被捕，我因是在国外语言不通不知自己身在何处，后被告知在波兰，因语言及钱的问题打电话告诉在家里的老婆没成功。
1566,我今年高三 昨天省里组织的一次适应性考试刚考完。我昨天梦到我骑车子上学，看到有一个圆圆的陨石从天而降，拖着一条淡灰色尾巴，我旁边的人和我吵架，她用指甲掐我的右胳膊，有指甲印，而且破了出血，血不多 后来她又和我道歉
1567,梦见鬼抬轿。有几个黑衣人抬着一个白轿子里面点着腊烛还有个神像什么的，我在河边洗衣服一转眼就把我抬上轿了
1568,梦见隔壁家撤房子，压倒我家的厨房，房子妈妈还吃着东西安然无恙的出来，手机被压成两半，隔壁人家，还主动带我去买电话.求解惑
1569,梦到已故的亲人，她昏迷前我们还一起躺床上说话，昏迷不醒时在医院抢救。抢救了几个小时没抢救过来去世了，我就哭醒了，怎么回事。。。。
1570,昨晚梦见自己生了四胞胎 两男两女 先生两个女孩 再过几分钟生了两个男孩 男孩是死的 不知道是怎么回事？
1571,梦里说我去给他家做孩子了，完了以后他们一家四口带上我晚上都睡在一张大床上，次日醒来，邻居的两个孩子和孩子的爸爸都死了。女主人还在纠结家里太穷了，连一口气做三口棺材的木板都没有。梦里也没见到棺材，也没见到后来死人的尸体。当时梦里我还心想，以后我结婚了得对这个女主人好点，她家里死了这么多人，以后她就无依无靠的了。
1572,一个晚上先梦见自己怕被狗咬，然后拼命打狗怕狗打不死然后把狗头砍了，然后又做了个梦，手腕地方插了块玻璃，然后把玻璃拿出来流了好多血
1573,梦见黎明前的夜晚，外在的一种力量在动荡（似乎是地震，也好像是战争，但也没看到敌人枪炮，也没看到山崩地裂，空中有亮蓝色某种神秘的光束在疾驰，后来又有直升飞机在救援，给村名投放大箱子，好像是救援物资，我在旁边不想争抢一旁观望，但多少有些失落。接着地面的小裂缝内有亮光出现，有人坐着神秘的交通工具停下车把手从地下深出地面，递给我一些票券，好像是热水票还是什么物资券，我记得不了。），房屋似乎也没有晃动，站在二楼小心的望着窗外，外在的力量似乎离我还有段距离，感觉单薄的墙体似乎马上就要垮塌，焦急的跟家人在一起，过了一会有惊无险的动荡结束，似乎什么也没有损失，家人也没有受伤，焦虑的心也释然，然后就迷迷糊糊的醒了。请问大师，这种梦预示着什么？这样的梦我上个月也做过一次。
1574,梦见一头强壮的牛犊使劲的舔我的屁股，我有点害怕，正在着急时，出现了一头大黄牛，把小牛犊抱在自己的肚子下面，梦就结束了。
1575,"清晨,梦见我推着办公室用的四轮椅子和一个小柜子上街复印文件,推到一个桥下面,下面有好几个人(4-5)在下面打牌,我要推着东西过去,请他们让下,他们几个都说:他们住在里面,不好走.没有办法,我就同他们商量,请他们帮我看下椅子和柜子,我自己就带上文件从桥下面走过去,去复印的地方复印文件,一会我到了复印店(是个市场里面),但时间太早了，复印店的老板还没有来,我但门没有关,我在周围转了一圈,走出来看看,有很多人都来门市上班了,我也看到复印店的老板了,骑个电瓶车来了是个女的,有40-50岁,没过多久,我看见这个老板没有到自己店里,我就在路口等他,我看见她去厕所了，过了一会,她到自己店里了,我刚准备复印,我就想时间比较久了，先去看看自己的东西是否还在那里,毕竟那些人我也不熟悉,快到桥下面的时候,就看见有个人(男的)推着我的椅子往村子里面跑,转拐右拐的,我边追边喊,让他停下,追了好一会,还是没有追上,这时,我醒了.不知道是怎么回事."
1576,在一个雷雨交加的夜晚，我梦到我的一个同学变成了鬼，飞过来要我和另一个同学的一张写了名字的纸。她使劲的抓我，我叫同学快给她，我拼命的挣脱她的手。我顺手拿了木棍打她，后面被我打死了。我意识里面知道是做梦，但就是醒不来。醒来头疼剧烈，太恐怖了。求解！
1577,昨晚梦见老公一共娶了三房太太，而我竟然是二房。大太太模糊了，老公比较宠我和三太太，貌似大太太看着比较小，三太太看着比较丑、比较老。平时我喜欢买首饰，我算是家里掌柜的，三太太最喜欢买衣服，但是也只喜欢买衣服打扮自己，别的事情不多管。前些天老公才给我买了一件金饰品，后来三太太撒娇说她要买漂亮的衣服，这衣服比我的首饰还贵，我就不高兴了，我追着老公说，你给她买件衣服就那么贵？给我买的首饰，如果咱家遇到难处了，还可以变卖抵挡一下家用，拿衣服能卖吗？买那么贵的干什么？你不可以给她买！老公就生气了，对我说，那只准给你买，不能给别人买？你也太霸道了吧，我偏要给她买。我俩就吵了一架！    后面买东西这些，很清晰！求大师妙解
1578,梦到老公没拔下钥匙，里外两层门的钥匙都没拔下，门未所，只是关着，我们正在休息，未睡着，有贼进入，俩贼，男的，穿着军装似的，贼翻东西，被我发现，我质问他们在干啥，并抓住了一个人的手，贼见被发现，随把偷的东西不慌不忙的放下，给我们关门走了，我一看门的两层锁钥匙都没拔，责怪老公，老公也并不觉得犯了啥错，只是傻笑，说我也曾把钥匙忘了拔下来过，
1579,做梦 梦见我跟男友出去玩 中途 他好像是去买什么了 还是干嘛 我就在车里等他 无聊我就玩手机 好奇心 就去翻他的QQ聊天记录 结果就看看见他跟他最好的朋友的聊天记录（男的），他跟他朋友说 他把以前认识的一个女的肚子搞大了 现在要回来找他 问他朋友怎么办 他朋友说 让他自己看着办 还说我是一个不错的女孩 然后他就说 他不想告诉我 也不打算告诉我 就先这么瞒着我 接着我看到这就已经傻眼了 梦里我当时就特别的揪心 我该不该揭穿他 我想先背着他去找那个女的 但是又想先问他为什么不告诉我 最后我就在这种纠结中醒了  当时心里特别的乱
1580,梦到我的无名指断了(忘了左手还是右手)，被一个好人接上，没过多久，又断了，我找医生接上，结果没用，继续找前一次帮我接手指头的人帮我接手指头，还梦到妈妈的腿上流脓，心里不太舒服，有点担心
1581,昨天晚上梦见和别人一起在浅海部分玩，我们联系憋气，可是突然一股大海浪涌来，将我高高刮起，很大的一股力量推着我好像越过了许多大洋，什么大西洋太平的，在梦中十分害怕大浪停止然后摔在陆地上，幸运的是落在了海里然后平安无事。另一个场景在医院，一个人躺在病床上，周围很多医生，据说也是因为被大浪卷起，不过受了很重的伤，精神也不太正常，还乱打人。请问这意味着什么啊
1582,我梦见在路中间有一只走丢的白色小狗，很胖，有背带，有一对情侣在试图靠近它想把它带离路中间，但是小狗很害怕一直警惕的趴着，好像还咬了一口那个男的，没有流血只是牙印，我看不下去，上前一把抱住小狗，也被咬了一口，也是只有牙印没流血，小狗也感觉到我的善意，乖乖的让我抱着，我仔细一看，居然是一只小斗牛犬，软软的很可爱，就是有点脏，那对情侣居然是我的
1583,大师，我在睡觉正在做梦的时候，突然我镜柜的花瓶突然掉落摔破在地，请问下这是什么原因？还是什么启示？平时放在上面都没事 也不会到怎么就当晚出现了呢？
1584,梦见回到很小时候住过的家，爸爸一人坐在客厅我问妈妈呢，他说去给别人做饭去了，然后我走过一条无人的街路边有棵长的很茂盛的树，在一个房子的二楼左手的一间房子里找到去世的妈妈在给一个孤老太每天做饭，我跟妈妈说：你身体不好还给别人来做饭?爸爸都没人管，妈妈没说话看着我好像在说：你长大了爸爸不是有你吗?我独自回到家还有人拿要洗的衣服让她洗，像在打工赚钱那个意思。
1585,"我在河边洗衣服几次要掉进水背后都有人,都会倒在人身上,我是女孩背后我倒的人是我认识的妇女。后来梦中我嫌累就跑去找我妈让她洗衣服,就看见底下一层台阶忽然有头大水牛,趴着抬头正看我,不是恶意的眼神,我属牛,97年农历3月22日出生!"
1586,做梦走路上一不小心下半身全掉下去了没井盖，遇着个仇人 来救我没拉上去，最后他走了，我骂他我自己又爬上来了，最后我用砖头把下水道围起来了
1587,梦到自己和一群人围观好多狗被一个人用铁棍打死！脑浆都爆出来了！旁边还有好多人在看！我躲在人群中，梦里的心情觉得狗蛮可怜的，痛恨打死狗的人！还有前天也梦到一群狗，但是梦里的自己很害怕，好像怕被狗咬到！那群狗只是在远处观望我，并没有咬我也没有冲我吼叫！
1588,在一个房间里面，有个床自己躺在上面，上身穿得有衣服，下身貌似也有，自己旁边有2个男的脸自己还是认识的他们貌似是动手动脚的，在床的一角还有2个人在那儿干啥我就不清楚了，我还说了句你们别太过分，然后过了一会我就受不了了就跑了然后就到了一个陌生的街口，拿出手机发现自己竟然有几万个未接来电，然后看到其中一个男的对我笑
1589,开始是梦见一群鬼过街 然后我坐风筝在天上看 时高时低 能看清楚他们的样子 然后又梦见有人抓着我的手掐死了一只鸽子 就醒了。
1590,梦见外祖父骑自行车，笑得很开心，我追着跑，告诉他我在杭州上班工作很顺利，一切都很好，让爷爷放心，爷爷没说话，笑嘻嘻的骑远了
1591,梦见鬼压床，然后被一个男鬼掐脖子，被一个女鬼咬，挣扎着起床，醒过来后开灯，灯开不了，开门从房间里出来，等还是开不了，看见电脑的屏幕开着，好像家里那两只鬼在追我，我就跑到父母的房间去，老爸老妈起床开灯，灯开得了，老妈就说都是针对我的，突然我就记起我家后面的楼梯下我上次好像把别人的骨灰洒了一点，然后就和老爸下去找吗，找不到，老爸就把墙给拆了，把地挖起来，然后我就回房间，突然就醒了，可是在梦中我还以为我醒了才走出房间的。
1592,梦到自己过生日请家人和以前认识的人，但是那天老爸特别生气。还梦到吃特别大的螃蟹。但是我跟打仗是已经死了的海军说话什么都没吃到。后来大家都走了，我特生气就去抓把我的菜拿走的女人打了一下，又进来个男人打了我一下。然后妈妈进来我就醒了
1593,土地是我老爸遗留下来的，去年被别人占了，大概有40多平方左右，昨晚梦见家里新建的房子别人议论房顶盖过大路一点
1594,"中午，睡觉时梦见，感觉一阵风来，鬼进我被里与我睡，我发现后就赶他，他咬我手二口,用左手打他，他咬我，我用右手赶他也咬我，"
1595,梦到在我们家，一个理发师在给弟弟理发，理的不是很好，突然发现发型竟和前男友相似，然后在清理头发渣的时候，看到弟弟脖子里长出一个疙瘩，紧接着胸前也长出更大的，我忙问弟弟，有没有胸闷气短的感觉，然后换衣服准备送他去医院，胸前的看似有点像心脏，我很害怕，然后醒来...
1596,梦到被自己熟悉的人用枪打着，但不疼。自己又用刀砍了别数刀有伤口，但未见流血，马上看到伤口愈合了，自己也被对方砍了几刀，流血了，感觉，感觉到疼痛。
1597,今下午午睡，先梦见坐车上，后来又怎么在河边洗衣服，水流很急，很大，站脚的地方都掩没了，我站在边上的小石头上一会发现我的两双鞋被水冲走了，前面也有个人站在水里洗。我叫她帮我拣一下，叫好久也听不到，紧接着我床单也被河水冲走了，
1598,家里比较封建，不准带朋友回家，有一天家里人全部回了老家，就把女朋友带回了家，晚上睡觉的时候梦见妈妈突然回家了，这些代表了什么
1599,梦见在赴男友约的路上，前面的车，火烧车，继续开走！我乘坐的的士蹭到火堆也着火了，我迅速跳车，就醒了！
1600,"梦到了自己站在高台上，远方卷着翻滚的楼宇的海啸,惊天动地地向我的方向斜着冲过来，我的心里非常担心处在低处的家人，然后我就被惊醒了。"
1601,醒来就记得我和她打的很厉害，我还把她打败了，然后两人就不讲话了，好像我爷爷看到了，不知道他说了什么。后来有个男人，我后妈就告诉他，不适合和我结婚，说我太凶，以后打不过我。还有就是发现我奶奶的床尾好脏，那一头的被子也脏，我掀开一看，都发霉了，而且还有小虫子，我也不确定是不是同一个梦
1602,昨晚我梦见我姨妈有碧绿色观音一个我姨妈要把她卖了我及立阻止姨妈不听非要卖我急了在拉扯的过程中观音的头.被我姨妈的手指头碰断了跟着观音的身子也自己断裂了下知道这个梦好不好求
1603,梦见家住的小区里面一个大湖泊里面还有鱼，我还要去捞鱼，我妈让我捞小的，我要捞大的，当然那个大的也不大
1604,好像是有什么聚会，大家一块买玉器，但是一个朋友给扔了，还给埋到山上的土丘里，那个玉器还扔不得，大家都去找，那个土丘里还有好多那种玉器，好像是个观音，那个土丘后来变成山了，但都不是我们要找的那个，中间还遇到我同事，我们正找着，我突然听到声音不对，我稍微一站，说不好，赶紧走，她站住了，回头一看，说你看是啥，我回头一看，一个大黑影，还突然出现一
1605,有些模糊了，开始我娶了个媳妇但没结婚，梦见和她上床做爱，她看起来不胖我却很难抱动她。梦里我们家有爸爸爷爷加我媳妇，妈妈是4年前去世。后来有一次饭局都喝多了，就这时我有个师傅带我爸爸出去有事…后来听师傅说爸爸死了，是为了救掉水的人淹死的。可我不信，我哭的很心疼。后来爸爸的灵魂回来了，像以前一样生活，他告诉我他是被师傅等仇家暗算的，我爸爸本来当
1606,凌晨梦见和弟弟聊天，聊着聊着就看了下时钟，发现上课快迟到，然后走进卫生间看见一只白色很肥的小狗，我弟说是我们家的，（但是我家狗是黑色的），我妈还说我不在的时候弟弟把它养的很好。路上我看见路两边的树开花了，右边房子的屋顶上有一女人在给人示范瑜伽，之后屋顶塌了，女人掉下去了，经过那女人的家时，那女人被她的学徒围着看她有没有受伤，然后她说：“这
1607,梦见父亲和弟弟变鬼要杀我，梦里全是家人，开始是爸妈吵架，后来不知道怎么害怕就往外跑，爸爸弟弟就成鬼了，要杀我
1608,梦见有人掐着牙齿两侧，说父母是因为我而死的，我也应该离开。想挣扎却精疲力尽，冷汗直流！梦中听到孩子叫我妈妈，有想更愤力挣扎，却越迷糊！告诉自己要睁开眼睛，却不知道自己身在何处！最后家人的开门声把我吵醒！、醒来时候就觉得脚麻
1609,梦到一个长的象象，颜色又是黄牛的颜色，又不是象的动物挡住了去路，突然又到了舅舅家，动物在厨房，吃完饭的我一直不敢去放碗，过了一会又去它突然变成了令一个动物，白色的很漂亮，我开始抚摸它它也没有对我很有敌意
1610,"梦见母亲站在高高的梦见母亲跳悬崖边,突然跳下悬崖,可奇怪的是她落下悬崖后,躺在一块大石头上,悠然自得,一点没受伤,起来与正常人一样"
1611,梦见从公共厕所出来后，奶奶留给我的银手镯断裂，然后碎成小块，我又一块一块捡起来，一个不认识的老头还来帮忙(该手镯自奶奶去世后我已随身佩戴多年)
1612,梦见有坏人污蔑我意识中的朋友，我护着我朋友来到我姥爷家，坏人拿刀抵住我的脖子，想我姥爷索要钱财，趁坏人拿钱财的时候，我那着一把匕首制服了坏人，我朋友也制度了另一个坏人，我让他报警，想用匕首杀了坏人，却发现刀很钝割不伤坏人
1613,梦见被子里有只小白鼠先咬了我脚趾头一下，我打了它一下，它又扑过来咬了我一下，我就把白鼠包在被子里扔到房间外的角落里，然后叫我前夫帮我打死小白鼠，但是他怎么也打不到白鼠，最后白鼠跑掉了。
1614,梦见在一个院子里捡钱，院子的铁栅栏有缺口，我从那里进去，好像已经有人埋伏在那里等我，被人埋伏抓住了。请大师帮忙解答！
1615,梦见自己和婆婆坐牢。在牢里有个男的想侵犯自己。自己老公的朋友叫自己从窗子逃出去。然后自己逃啊逃。逃啊逃。实在逃不动了，就休息了。
1616,马上要考上岗证了梦到老师把考出人的表格发下来，后面几张才是我的。在准考证那边看到成绩看到自己考出了，然后很高兴
1617,一大片茂盛的草，有一片很茂盛的草，我先是用手拿拔，后来用镰刀割，我和老婆割了好大一堆草往篮子里装割了好大一堆往蓝里装
1618,梦蛇咬我没咬到并且蛇长翅膀颜色很漂亮我有点怕蛇是在一个水塘里我到水塘里采蘑菇因为水塘里有一个小岛岛上有蘑菇
1619,梦中见到如来佛大金身在妈祖庙外不言语，长发女躲避别人的抓捕，最后被很多人团团围住，当那些人围上来时，那女的竟然像腾云驾雾一样离开，后来我看到佛祖诵经的地方，还有观音菩萨来到1座院子中，院子门上画着1位门神像，画像下半身是符，院中有位屎壳郎妖捉了几个人，有1个病的很重在发抖，其他人给他生了火，但火被妖灭了，后来来了2位古装男女，男的把门上的画像符给画破了，还教菩萨画像中的咒语，但是咒语太复杂了，我听的头大记不住，终于学了1个咒语，屎壳郎妖发现动静了，跑了出来与菩萨战了1回，妖怪的攻击是一团一团的火，但是都被菩萨刚学的那个咒语（有金光环）把攻击挡住了，我看到菩萨施的法术上有白云，更奇怪的是这时居然变成我在与妖怪对战，而且是菩萨的衣着
1620,希望得到解梦高手指点···奶奶在世很疼爱我的···老给我钱··给我留好吃的！
1621,梦见火烧的很大，是在一大片楼区，但是楼方没有倒塌，所有的人都到处跑寻找出路，但是跑不出去，只有我一个人跑了出去，但是我也受伤了
1622,&#160;
1623,梦到蛇缠在我身上 蛇头就挂在我右肩 然后蛇用他的舌头在舔我的脸是什么意思
1624,梦见与自己相爱的男友，突然间变成有家世的人（男友是我同学也就24岁），我连小三都不是而是小四。我很伤心，但我怀了他的孩子，我说不爱我就放我走吧。不知怎么的他好象又成皇帝，他硬是不让我走。他说男人三妻四妾是很正常的。我就一直跟他冷战！不知道是不是宫斗戏看多了。
1625,梦到全家去旅游，从这个宅子里出发，一共两辆车我还记得其中一辆车是我在开，很清晰看到我开出门了，中途路上我踩了刹车没有什么反应，很急，拉了手刹，靠在有树木的小斜坡停下，然后跟其它人去买路上的水和其它东西了。回来的时候也忘了刚才的事，我做进车子准备启动，听到外面车子后方有个妇女在说什么的声音比较大，觉得是像在跟我说，但是我没听清内容，发动以后，车子一直冲下坡，我拉了手刹但发现，手刹已经拉起来了，撞着下坡的灌木树和竹子车子有点慢下来，车子里有个小弟弟说“姐姐，前面是什么路？”问了两遍我都没回，我见车门能开想出去，车速还是有点快，垫不到地。车门真的很卡，我出来了。但是我发现自己在老宅子这里，而且已经是晚上了。我看到以前的同事在加班，行政经理说谁谁谁走了，谁谁下周也要走了，公司里现在这些新人我都不熟，还有一个以前教过我的老师来我隔壁办公室看应聘信息。看到同事在吃饭，我也饿了，就走了。看到守门人，我问他我明明记得我出了这个门的，前两天你看到有两个车子从这里开出去么？他说“我从来没有看到你从这里出去过”我很奇怪。我发现自己来到一个房间，红色的布有黑字，不知道写的是什么，潦草，但是看久了头晕。我像是在回答什么问题，我能走动了，逃出来。我看到另一个守夜门的人在写字画灯笼，旁边还有别人在跟他说笑什么。我过去问，为什么你要把可乐罐带在身上，他说是为了防身，这里以前很早是大户人家的3个小姐住的，后来有个小姐被害死了装在罐子里，这里就不太平了。所以身边带着罐子就不会碰到奇怪的事。我要了一个罐子拿在手里又往前走，看到从前的守门人，我想过去从前面的大门出去，他把我拦下来了。他说“这里是三门不要从这里走，从这里进出会不太平”我问“不是一共就两个门的吗”他说“以前发生过些事情，这个门很邪门的，你绕一圈从前面的门出去，不要再从这里过了，大伯给你去开门”然后我就绕了，快到门口的时候看到有两个女的在做什么恐怖的事，第一反应觉得这一定不是鬼，她们发现了我，追了出来。我身上有可乐罐，我使劲捏着发出声响，好像不是那么管用。终于逃出来了，但，好像不是出去以后居然是白天，很多人，我见人就问这是第几个门？没人知道，找了个老大爷问，他好像是年纪大了耳朵听力不好，旅游团，我看到导游小姐在讲解，我跑过去问，但是她一直在跟另一个说话，我插不上嘴。等她们说好，我听别人说到，这是一个小门，是第4个门。我又跟家人走在一起，我老公跟我爸走在前面，我跟我妈在后面走，我爸送了我妈一个礼物，是我妈很高兴提议全去一个什么地方，在路上走。我问我妈，你们那天是在哪里集合哪个门出来的？她说“不是说大家在那个门口集合么，跟你一起啊？”我很害怕，老妈好像不知道走错门的事。我让老妈跟紧我，拉着我走，不要跟老爸和我老公走散。觉得好像在老妈身上重演跟我一样的事。结果人流冲散了我们，我回头看一边是老公和老爸还在往前走，一边老妈却被挤散了，我就想去拉她出来，赶紧赶上老爸他们。后来电话铃吵醒了我，电话是老公打来的。我醒来都已经是下午16:43分了。中午睡到现在，居然做了这么一个梦。我一口气跟老公说了一遍。心里很不舒服，像是一个冤鬼困住我的梦。不知道里面有什么意思？我很想知道
1626,梦到进入一个像寺庙的地方。里面有好多想佛祖的像。然后我走到一个角落里有一道楼梯。。我就沿着楼梯往上爬。每一层都有两道铁柱子门。可以看到里面有好像是人。不过都好恐怖或者痛苦的挣扎着的。门上门有标识。大概就好像写着的是人类不好的一面。反正每层都关着不同的人。我看到了很害怕。但还是继续往上走。最后走上了一个天台。发现每层关着的人都跟着我走上来了。样子好恐怖呢。一开始很害怕。后来好像明白了什么觉得他们都是代表着人的一些过错或者不好的习惯什么的。然后我面对他们了。感觉我自己是明白了或者说认清了这些不好的东西。然后就醒了。 求解释啊。。
1627,昨晚梦到回家的路上有一条蟒蛇。那时候已经快到家了。蟒蛇也跟着差不多到家。回到家我告诉家里人。大伙都好怕。一开始我拿着一个带电的东西准备去电蛇，电太猛了。我带了一个胶手套然后拿去电蛇。结果那条蟒蛇就给我电死了。好大一条噢。电死它了我脱了手套发现手好像是在渗出血。求解。。
1628,做梦梦到家里有好几个棺材，然后看到爷爷的棺材前面破了，还能看到里面的尸体，不过尸体已经变成骷髅了。 现实生活中爷爷是没有棺材的，是火化之后用骨灰盒装的。  请问这有什么寓意？
1629,梦见奶奶家的上面死了个有点点亲戚关系的老人家。就住在隔壁的。用麻布套着，没有头，血淋淋的，
1630,"我飘在海面.四周只有海水 没有别的..天是黑的.海前面有个好大的月亮.好像触手可及似的..月亮三分之一被海水遮住了.我看着月亮.突然耳边响起一个男人的声音.说是""没有海水就没有月亮""= =然后我就醒了...谁能告诉我这到底预知这什么..."
1631,&nbsp;
1632,还有一个.梦见在树林里走着.突然看到一个棺材.梦里的我并不惊讶.很淡定的走过去.棺材是竖着悬空这的 .然后被很多铁链绑在树上面.上面有个很大的十字架.好像整个盖子被那个大十字架覆盖着.然后旁边的那个人要给我说什么的时候.我像看到什么人似的.就追过去了.很可惜追丢了.追的时候我还看到了一栋别墅
1633,梦见儿子的手腕被两条蛇中的一条小蛇咬了，记不清楚是2个还是3个牙印，还出血了，还抱着他去求医
